Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19115,45.0,Private,127738.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,low
10048,31.0,Federal-gov,210926.0,HS-grad,9.0,Separated,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
15127,51.0,Self-emp-inc,338836.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,high
20745,18.0,,159032.0,7th-8th,4.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,,low
24063,61.0,Private,143800.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,high
13257,49.0,Private,50474.0,HS-grad,9.0,,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,low
22334,45.0,Federal-gov,358242.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,,,0.0,45.0,United-States,high
9364,62.0,Private,162825.0,,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,,40.0,United-States,high
10245,54.0,Private,38795.0,9th,5.0,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,,low
18683,37.0,Private,94334.0,7th-8th,4.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,25.0,United-States,low
5620,49.0,Self-emp-inc,187563.0,Some-college,10.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,high
13400,37.0,Private,67125.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,60.0,United-States,low
7218,53.0,Private,185846.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
23590,61.0,,98350.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Taiwan,high
22631,64.0,Self-emp-not-inc,,HS-grad,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,high
30864,44.0,State-gov,98989.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,,0.0,38.0,United-States,high
21927,30.0,Private,89625.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,5.0,United-States,high
31434,39.0,Private,198841.0,Masters,14.0,,Prof-specialty,Husband,White,Male,7688.0,0.0,,United-States,high
13361,24.0,Local-gov,317443.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,0.0,40.0,United-States,low
10735,30.0,Private,173350.0,Assoc-voc,11.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
31074,26.0,Private,197292.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,50.0,,low
29481,18.0,Private,268952.0,12th,8.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,,United-States,low
25811,57.0,Local-gov,343447.0,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
21996,19.0,Private,272063.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35.0,United-States,low
23082,38.0,,184456.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,3464.0,0.0,80.0,Italy,low
8382,41.0,Private,163174.0,HS-grad,9.0,,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,,low
14803,58.0,Self-emp-not-inc,274917.0,Masters,,Widowed,,Not-in-family,White,Female,0.0,0.0,15.0,,low
12011,51.0,Private,169364.0,Some-college,10.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,,0.0,40.0,Ireland,low
21928,42.0,Private,194537.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
24258,36.0,Private,,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,,Female,0.0,0.0,50.0,United-States,low
1673,20.0,Private,,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,low
4121,49.0,Private,87928.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,high
11165,36.0,Private,272950.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,,50.0,United-States,low
21120,,Private,27856.0,Some-college,10.0,Never-married,Adm-clerical,,White,,0.0,0.0,40.0,United-States,low
383,46.0,Private,108699.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
13577,55.0,Private,272656.0,Bachelors,13.0,Married-civ-spouse,Tech-support,,White,Male,0.0,0.0,55.0,United-States,high
3807,23.0,Private,194096.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,,Female,0.0,0.0,40.0,United-States,low
10536,19.0,Private,84747.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,24.0,United-States,low
26,19.0,Private,,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,low
6010,35.0,Private,189916.0,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,30.0,United-States,high
15865,25.0,Private,135845.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,low
21304,32.0,Private,184833.0,,6.0,Separated,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
2620,41.0,Federal-gov,263339.0,HS-grad,,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,high
21603,31.0,Private,150324.0,,7.0,Divorced,Farming-fishing,Not-in-family,,Male,0.0,0.0,50.0,United-States,low
2758,,Private,225978.0,Some-college,,Separated,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,low
10587,33.0,Private,214129.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
26863,37.0,Self-emp-inc,86459.0,Assoc-acdm,12.0,,Exec-managerial,Unmarried,White,Male,0.0,0.0,50.0,United-States,low
16737,41.0,Private,185267.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,low
1854,29.0,Self-emp-not-inc,229842.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,Black,Male,,0.0,45.0,United-States,low
12284,38.0,,186934.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States,low
1327,52.0,Private,168381.0,HS-grad,9.0,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,,high
21194,26.0,Private,,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,low
5213,26.0,Private,236068.0,Some-college,10.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,20.0,United-States,low
27986,40.0,Private,179508.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,55.0,United-States,low
26553,20.0,Private,39478.0,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,,United-States,low
20345,19.0,Private,216647.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,0.0,30.0,United-States,low
29339,44.0,Private,,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,,40.0,United-States,low
25322,27.0,Private,195562.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,20.0,United-States,low
8583,49.0,Private,143482.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,,United-States,low
15000,30.0,Private,167476.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,low
30975,40.0,Private,320451.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,1977.0,45.0,,high
3704,34.0,Local-gov,106169.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,low
18854,36.0,Private,209993.0,1st-4th,2.0,Widowed,Other-service,Other-relative,White,Female,0.0,0.0,20.0,Mexico,low
22029,23.0,Private,139012.0,Assoc-voc,11.0,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,South,low
28289,37.0,Private,87076.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,low
21362,,Private,118605.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,low
21602,45.0,Private,154308.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,Black,,0.0,0.0,,,high
4269,22.0,Private,275385.0,Some-college,10.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,25.0,United-States,low
23413,50.0,Private,145717.0,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,,0.0,0.0,35.0,United-States,low
7455,23.0,Private,528616.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico,low
3870,24.0,Private,611029.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,,low
3078,23.0,State-gov,110128.0,Some-college,10.0,Never-married,Other-service,,White,Male,0.0,0.0,40.0,United-States,low
3884,51.0,Local-gov,116286.0,Masters,,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,60.0,United-States,high
17620,36.0,Private,129150.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,high
4012,35.0,Private,227571.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,low
8067,50.0,Private,210217.0,Bachelors,13.0,Divorced,Sales,Unmarried,,Male,0.0,,40.0,United-States,low
4653,30.0,Private,155343.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,5013.0,0.0,40.0,United-States,low
16723,21.0,State-gov,151790.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,low
22543,28.0,,168524.0,Masters,,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688.0,0.0,35.0,United-States,high
27773,17.0,Private,,11th,7.0,Never-married,,Own-child,,Male,0.0,,30.0,United-States,low
14099,74.0,Self-emp-not-inc,43599.0,HS-grad,9.0,,Other-service,Not-in-family,White,Male,0.0,0.0,20.0,United-States,low
4099,47.0,Private,194698.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,50.0,United-States,low
5002,26.0,Private,132661.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,5013.0,0.0,40.0,,low
8906,46.0,Self-emp-not-inc,182541.0,HS-grad,9.0,,Farming-fishing,Husband,White,Male,0.0,1672.0,50.0,United-States,low
15324,23.0,Private,194247.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,,40.0,,low
22818,30.0,Private,79448.0,,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,10.0,United-States,low
31126,46.0,Private,109209.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,high
8012,48.0,Private,48885.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,,low
16472,23.0,Private,462294.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,44.0,United-States,low
23302,59.0,Private,108765.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,Male,0.0,0.0,50.0,United-States,low
3940,63.0,Local-gov,109849.0,Bachelors,13.0,,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,21.0,United-States,low
22501,20.0,Private,173736.0,9th,5.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,low
28516,31.0,Private,196125.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,low
17489,61.0,Private,119684.0,Prof-school,15.0,,Prof-specialty,Husband,White,Male,15024.0,0.0,20.0,United-States,high
14904,28.0,Private,469864.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,low
9661,29.0,Private,183111.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,low
2345,29.0,Private,214858.0,Bachelors,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,high
9268,34.0,Local-gov,,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,40.0,,high
13368,27.0,Private,660870.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,60.0,United-States,low
28479,25.0,Private,169759.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,95.0,United-States,low
14778,37.0,Private,188377.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,low
11832,34.0,Private,339142.0,HS-grad,9.0,Separated,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States,low
15259,60.0,Private,114263.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,Hungary,high
20000,63.0,Private,,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,low
1203,44.0,Private,344060.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,,0.0,0.0,40.0,United-States,high
26843,47.0,Private,239865.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1977.0,45.0,United-States,high
11703,26.0,Private,180246.0,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,40.0,United-States,high
7453,,Private,185528.0,Some-college,10.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,35.0,United-States,low
8156,51.0,Local-gov,136823.0,HS-grad,9.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,32.0,United-States,low
9596,27.0,Federal-gov,105189.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,4865.0,0.0,50.0,United-States,low
31683,18.0,Private,240543.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,low
7107,33.0,Private,101562.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
31331,46.0,Local-gov,238162.0,Assoc-acdm,12.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,1887.0,50.0,United-States,high
25948,31.0,Private,124569.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,,0.0,0.0,40.0,United-States,high
12954,38.0,Private,99156.0,HS-grad,9.0,Separated,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,low
8783,48.0,Private,162816.0,Assoc-acdm,12.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,,low
3681,20.0,Private,291979.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,,0.0,40.0,United-States,low
26367,23.0,Private,32950.0,Some-college,10.0,Never-married,Sales,Not-in-family,,Male,0.0,0.0,40.0,United-States,low
10662,18.0,Private,376647.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,2176.0,0.0,25.0,United-States,low
27052,47.0,Self-emp-not-inc,159869.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,56.0,United-States,high
18086,27.0,Private,93206.0,,10.0,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,low
7704,56.0,,392160.0,HS-grad,9.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,25.0,Mexico,low
7471,19.0,Private,331556.0,10th,6.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,low
1182,36.0,Private,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States,low
3148,47.0,Private,95680.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,low
24145,21.0,Private,195248.0,Some-college,10.0,Never-married,Sales,Own-child,Other,Female,0.0,0.0,20.0,United-States,low
21901,18.0,Private,173585.0,HS-grad,9.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,18.0,United-States,low
1383,19.0,Private,119075.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,50.0,United-States,low
12245,27.0,Private,411950.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,60.0,United-States,low
20923,45.0,Private,241350.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,48.0,United-States,high
11427,24.0,Private,291355.0,,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,60.0,United-States,low
15378,67.0,Private,105216.0,,10.0,Widowed,Prof-specialty,Not-in-family,White,,0.0,0.0,16.0,United-States,low
28706,42.0,Self-emp-not-inc,79531.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,55.0,United-States,high
30775,51.0,State-gov,243631.0,10th,,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,,low
8509,24.0,Self-emp-inc,189148.0,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,low
31310,27.0,Private,391468.0,11th,7.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,low
19108,41.0,Local-gov,158688.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,50.0,United-States,low
6890,39.0,Private,202027.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,high
22476,57.0,Local-gov,121111.0,HS-grad,9.0,,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,,low
2681,55.0,Private,255364.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,low
22415,23.0,,173945.0,Bachelors,,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,27.0,United-States,low
25916,30.0,Private,151001.0,5th-6th,3.0,Married-civ-spouse,,Husband,White,Male,3464.0,,40.0,Mexico,low
1191,48.0,Private,182862.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,high
15726,37.0,Private,125933.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,50.0,United-States,high
19900,55.0,Self-emp-inc,392325.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,60.0,United-States,high
21634,38.0,Private,179668.0,,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,Scotland,low
28819,53.0,Private,126592.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,7688.0,,40.0,United-States,high
30153,30.0,Private,226396.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,30.0,United-States,low
19557,43.0,Federal-gov,105936.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,13550.0,0.0,40.0,United-States,high
25611,49.0,Self-emp-inc,229737.0,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,37.0,,high
5896,20.0,Private,159297.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,0.0,15.0,United-States,low
16812,46.0,,142210.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,25.0,United-States,low
9125,19.0,Private,169758.0,Some-college,10.0,,,Own-child,White,Male,0.0,0.0,35.0,United-States,low
21983,35.0,Private,,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,high
7108,48.0,Private,108699.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,,0.0,40.0,United-States,low
15811,22.0,Private,54560.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,low
25572,31.0,State-gov,78291.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,40.0,United-States,low
31939,41.0,Private,117585.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1485.0,,United-States,high
8180,58.0,Private,94741.0,12th,8.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,24.0,United-States,low
12745,39.0,Private,306646.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,3103.0,0.0,50.0,United-States,high
21771,27.0,Self-emp-inc,399904.0,,9.0,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,50.0,Mexico,low
20701,57.0,Private,109015.0,Some-college,10.0,Divorced,Sales,,White,Female,0.0,0.0,48.0,United-States,low
28480,49.0,Self-emp-not-inc,181547.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,Columbia,low
2336,41.0,Private,160837.0,11th,7.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,,0.0,0.0,40.0,Guatemala,low
7385,25.0,Private,102476.0,,13.0,Never-married,Farming-fishing,Own-child,White,Male,27828.0,0.0,50.0,United-States,high
5104,90.0,Private,52386.0,Some-college,10.0,Never-married,Other-service,,Asian-Pac-Islander,Male,0.0,0.0,35.0,United-States,low
13004,38.0,Private,32271.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,low
20268,52.0,Private,298215.0,Bachelors,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,high
9856,40.0,,233891.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,,0.0,35.0,United-States,low
