Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
23133,42.0,Private,188693.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
25882,40.0,Private,64980.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,,Male,0.0,0.0,55.0,United-States
10589,32.0,Local-gov,240979.0,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States
28805,63.0,Self-emp-inc,38472.0,Some-college,10.0,Widowed,Sales,Not-in-family,,Female,14084.0,0.0,60.0,United-States
32465,66.0,Private,269665.0,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,,0.0,0.0,25.0,United-States
26764,20.0,State-gov,200819.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States
13728,39.0,Private,388023.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.0,United-States
27156,,Self-emp-not-inc,204052.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
26293,30.0,Private,45781.0,HS-grad,9.0,Never-married,,Unmarried,White,Female,0.0,0.0,40.0,United-States
7986,51.0,Federal-gov,190333.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
16435,18.0,,446771.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,25.0,United-States
29499,36.0,Private,188972.0,Some-college,10.0,,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States
26376,23.0,Private,378546.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States
17741,44.0,Private,181762.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,15024.0,,55.0,United-States
6315,54.0,State-gov,44172.0,HS-grad,9.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,38.0,United-States
27446,32.0,State-gov,190577.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States
5659,37.0,State-gov,151322.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States
24255,39.0,Local-gov,327435.0,HS-grad,9.0,Divorced,,Unmarried,White,Female,0.0,0.0,40.0,United-States
15990,19.0,Self-emp-not-inc,285263.0,9th,5.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,Mexico
9297,47.0,Private,202856.0,,10.0,Divorced,Adm-clerical,,White,Female,0.0,0.0,36.0,United-States
164,45.0,Self-emp-not-inc,201080.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
24416,50.0,Local-gov,212685.0,HS-grad,,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States
20404,27.0,Private,150958.0,5th-6th,3.0,Never-married,Farming-fishing,Unmarried,White,Male,0.0,0.0,48.0,Guatemala
26747,23.0,Private,210474.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States
28207,78.0,Private,184759.0,7th-8th,4.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1797.0,0.0,15.0,United-States
19919,58.0,Self-emp-inc,190763.0,,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
14813,19.0,,189574.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States
11420,19.0,Private,100009.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States
8755,50.0,Local-gov,183390.0,Bachelors,13.0,Separated,Prof-specialty,Not-in-family,,Male,0.0,0.0,40.0,United-States
21736,29.0,,184078.0,HS-grad,9.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,40.0,United-States
22050,43.0,Private,214781.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178.0,0.0,40.0,United-States
28001,46.0,Private,90042.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
23741,60.0,State-gov,69251.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,38.0,China
15564,34.0,Private,200192.0,,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States
4968,34.0,Private,223267.0,HS-grad,9.0,Never-married,Exec-managerial,Other-relative,White,Male,0.0,0.0,50.0,United-States
25527,58.0,Private,160662.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,United-States
26308,55.0,Self-emp-not-inc,170350.0,HS-grad,9.0,Divorced,Other-service,Other-relative,White,Female,0.0,0.0,40.0,United-States
24307,42.0,Private,191765.0,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,Black,Female,0.0,2339.0,40.0,Trinadad&Tobago
16084,18.0,Private,51789.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,8.0,United-States
6446,42.0,Private,178537.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,24.0,United-States
9583,33.0,Self-emp-not-inc,124187.0,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,,32.0,United-States
25859,36.0,State-gov,86805.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,7298.0,0.0,39.0,United-States
26779,31.0,Private,151484.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,,United-States
30054,44.0,Private,108438.0,10th,6.0,Separated,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States
27192,34.0,Private,167497.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688.0,0.0,50.0,United-States
20416,54.0,Private,140359.0,7th-8th,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,3900.0,40.0,United-States
28154,31.0,Private,594187.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
28661,51.0,Private,210940.0,HS-grad,,Married-civ-spouse,Sales,,White,Male,0.0,2002.0,45.0,United-States
31215,49.0,Private,452402.0,,10.0,Separated,Exec-managerial,Unmarried,Black,Female,0.0,0.0,60.0,United-States
28019,35.0,,340428.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,,United-States
1012,50.0,Private,767403.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103.0,0.0,40.0,United-States
15690,57.0,Private,157974.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,,Male,0.0,0.0,48.0,United-States
22058,26.0,Private,102476.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,25.0,United-States
12200,57.0,Self-emp-not-inc,222216.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,60.0,United-States
7834,41.0,Private,116493.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,13550.0,0.0,44.0,United-States
29658,41.0,State-gov,342834.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0,United-States
29382,26.0,State-gov,294400.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,38.0,United-States
21710,56.0,Private,179781.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States
2875,29.0,Private,227890.0,HS-grad,9.0,Never-married,Protective-serv,Other-relative,Black,Male,0.0,,40.0,United-States
11676,25.0,Private,167031.0,10th,6.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,Columbia
21380,60.0,,186446.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States
13683,32.0,Private,295282.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States
29398,42.0,Private,344572.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States
16796,48.0,Private,83444.0,,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,43.0,United-States
25984,41.0,Local-gov,201435.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,,United-States
6194,,Private,198146.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States
31204,44.0,Local-gov,165304.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1485.0,40.0,United-States
1802,52.0,Private,87205.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,38.0,United-States
16006,28.0,Private,69847.0,Bachelors,,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0.0,,30.0,United-States
250,41.0,Private,112763.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States
32172,36.0,Private,54229.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,37.0,United-States
7622,35.0,Private,133906.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,,Female,0.0,0.0,40.0,United-States
20368,,Local-gov,160910.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298.0,0.0,40.0,United-States
20169,41.0,Private,171615.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States
6498,38.0,Private,316211.0,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States
11379,48.0,Private,254809.0,10th,6.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,1594.0,32.0,United-States
12876,,Self-emp-inc,125324.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,0.0,80.0,United-States
13831,,State-gov,112139.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States
15497,61.0,Private,423297.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
22098,42.0,Federal-gov,33521.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
7835,42.0,Local-gov,19700.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States
24883,38.0,Private,,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,44.0,United-States
31743,38.0,Local-gov,161463.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States
13266,40.0,Local-gov,370502.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico
19303,31.0,Private,,,5.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States
29946,38.0,Private,64879.0,Some-college,10.0,Divorced,,Not-in-family,,Female,0.0,0.0,40.0,United-States
12670,77.0,Private,253642.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,30.0,United-States
7770,28.0,State-gov,119793.0,Some-college,,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States
3339,31.0,Private,83446.0,HS-grad,9.0,,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States
6794,20.0,Private,339588.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,Peru
11552,61.0,Local-gov,,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
3018,21.0,Private,231866.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,,Male,0.0,0.0,65.0,United-States
964,28.0,Private,,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
8794,33.0,Private,198211.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States
19293,51.0,Private,280093.0,HS-grad,9.0,Separated,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States
30993,57.0,Private,142714.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,38.0,United-States
14076,51.0,Federal-gov,140035.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States
15375,49.0,Local-gov,202467.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States
24449,27.0,Private,167501.0,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States
27494,,Private,179509.0,Bachelors,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
15764,33.0,Private,132705.0,9th,5.0,Separated,Adm-clerical,Not-in-family,White,Male,,0.0,48.0,United-States
15478,24.0,State-gov,133586.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States
7346,43.0,Private,265266.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,United-States
31850,54.0,Private,24108.0,Some-college,10.0,Separated,,Not-in-family,White,Female,0.0,0.0,40.0,United-States
13233,40.0,Federal-gov,280167.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States
9525,33.0,Private,143582.0,HS-grad,9.0,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,,0.0,48.0,China
26706,28.0,,211184.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States
11506,73.0,Self-emp-not-inc,190078.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States
24091,25.0,Private,,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,3325.0,0.0,,United-States
28488,30.0,Private,167832.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
448,20.0,Private,146538.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States
8722,26.0,Private,202033.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States
12310,22.0,Private,166371.0,Some-college,10.0,,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States
5684,,Private,152189.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States
25013,,,119033.0,9th,5.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
19489,90.0,Private,84553.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,,40.0,United-States
16504,30.0,Private,86808.0,Bachelors,13.0,Never-married,,Other-relative,White,Female,0.0,,40.0,United-States
27565,40.0,Self-emp-inc,475322.0,Bachelors,,Separated,Craft-repair,Own-child,,Male,0.0,0.0,50.0,United-States
9569,34.0,Private,226296.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States
26708,65.0,Federal-gov,179985.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States
22817,34.0,Private,177596.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,Puerto-Rico
20619,26.0,Private,118497.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States
23689,43.0,Self-emp-inc,82488.0,Bachelors,13.0,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines
12634,27.0,Private,310850.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States
23610,43.0,State-gov,,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States
18198,31.0,Self-emp-not-inc,117346.0,,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States
15525,26.0,Private,,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1876.0,38.0,United-States
31749,22.0,Private,199426.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,0.0,17.0,United-States
27820,71.0,Private,99894.0,5th-6th,3.0,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,75.0,United-States
24115,18.0,Private,294387.0,11th,7.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States
27429,17.0,Private,218361.0,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,1602.0,12.0,United-States
6341,31.0,Private,269654.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,48.0,United-States
7238,29.0,Private,183009.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Other,Female,0.0,1590.0,40.0,United-States
4667,17.0,Private,48610.0,11th,7.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,45.0,United-States
107,30.0,Private,194901.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States
345,43.0,Self-emp-not-inc,241895.0,Bachelors,13.0,Never-married,Sales,,White,Male,0.0,0.0,42.0,United-States
18916,31.0,Self-emp-inc,203488.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States
28756,25.0,,167031.0,Some-college,10.0,Never-married,Other-service,Other-relative,Other,Female,0.0,0.0,,Ecuador
2977,61.0,Private,716416.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44.0,United-States
29669,24.0,Private,204172.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Female,0.0,0.0,48.0,United-States
9149,21.0,Private,20728.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,4101.0,0.0,40.0,United-States
22179,36.0,Private,218542.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States
6190,21.0,Private,121023.0,Some-college,10.0,Never-married,Other-service,Own-child,,Female,0.0,0.0,9.0,United-States
15245,44.0,Self-emp-not-inc,254303.0,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States
14001,42.0,Private,325353.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688.0,0.0,42.0,United-States
9652,44.0,Private,120057.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386.0,0.0,45.0,United-States
25407,41.0,,200652.0,9th,5.0,Divorced,Other-service,Other-relative,White,Female,0.0,0.0,35.0,United-States
17854,36.0,Self-emp-not-inc,202950.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,,Iran
20248,41.0,Federal-gov,253770.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Wife,White,Female,7298.0,,40.0,United-States
1228,50.0,Private,358740.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,England
29908,33.0,Self-emp-not-inc,218164.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,40.0,United-States
21331,42.0,Private,,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,32.0,United-States
2395,25.0,Private,302465.0,12th,8.0,Never-married,Machine-op-inspct,Not-in-family,,Male,0.0,1741.0,40.0,United-States
11521,43.0,Private,403467.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,7688.0,,40.0,United-States
19270,67.0,Self-emp-inc,73559.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386.0,0.0,50.0,United-States
7461,32.0,Federal-gov,148138.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,,40.0,Iran
706,40.0,Private,229148.0,12th,8.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,Jamaica
16311,33.0,State-gov,306309.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,,Male,0.0,0.0,50.0,United-States
16206,30.0,Private,231413.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States
27683,25.0,Private,82560.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,43.0,United-States
26683,49.0,,340755.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States
4901,45.0,Local-gov,197332.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States
17511,50.0,Private,44116.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,,0.0,0.0,40.0,United-States
16592,40.0,Private,182140.0,HS-grad,9.0,Separated,Transport-moving,Unmarried,Black,Male,0.0,0.0,40.0,United-States
4670,33.0,Private,198003.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,,Male,7298.0,0.0,50.0,United-States
7374,37.0,Private,31023.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States
25915,33.0,Private,182926.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,,United-States
32265,37.0,Local-gov,180342.0,,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States
16330,38.0,Local-gov,181721.0,,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States
10547,36.0,Private,144154.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,,United-States
4605,22.0,Private,201799.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States
